0,1.78691e-09,0
1e-05,-1.11379e-09,1.78691e-09
2e-05,4.42399e-10,5.78321e-10
3e-05,-6.02649e-09,9.9004e-10
4e-05,2.69729e-09,-5.08898e-09
5e-05,-1.42046e-09,-2.12171e-09
6e-05,-2.01909e-10,-3.42961e-09
7e-05,-5.21455e-10,-3.44958e-09
8e-05,1.61396e-09,-3.78803e-09
9e-05,1.34279e-09,-1.97311e-09
0.0001,1.03538e-09,-5.25641e-10
0.00011,-2.7092e-09,5.37624e-10
0.00012,4.54601e-09,-2.20009e-09
0.00013,2.91385e-10,2.46264e-09
0.00014,-2.56456e-09,2.62338e-09
0.00015,-1.07663e-09,-8.03548e-11
0.00016,-2.21113e-09,-1.15272e-09
0.00017,2.36248e-09,-3.30269e-09
0.00018,1.05787e-10,-7.64995e-10
0.00019,3.37214e-09,-6.18624e-10
0.0002,1.44022e-09,2.78634e-09
0.00021,-6.73977e-10,4.07873e-09
0.00022,-2.20997e-09,3.18837e-09
0.00023,-1.87785e-09,8.09254e-10
0.00024,1.5833e-09,-1.11153e-09
0.00025,-2.20143e-09,5.30739e-10
0.00026,2.49545e-09,-1.69885e-09
0.00027,-1.49714e-09,8.86722e-10
0.00028,-1.87035e-09,-6.57459e-10
0.00029,9.77768e-10,-2.49293e-09
0.0003,1.46299e-09,-1.3829e-09
0.00031,-1.23631e-09,1.53456e-10
0.00032,3.3711e-09,-1.091e-09
0.00033,1.06077e-09,2.33798e-09
0.00034,1.32653e-09,3.27471e-09
0.00035,2.03672e-09,4.42751e-09
0.00036,-1.20944e-09,6.22935e-09
0.00037,-6.17057e-10,4.68943e-09
0.00038,-2.7883e-09,3.82359e-09
0.00039,7.65948e-10,8.32438e-10
0.0004,-1.73343e-09,1.55422e-09
0.00041,2.95161e-09,-2.61662e-10
0.00042,4.60634e-10,2.70383e-09
0.00043,1.59343e-09,3.02102e-09
0.00044,-5.93938e-10,4.45418e-09
0.00045,5.05064e-10,3.62394e-09
0.00046,1.3806e-09,3.93675e-09
0.00047,-6.07021e-10,5.1085e-09
0.00048,-7.55906e-11,4.23047e-09
0.00049,5.2278e-10,3.93044e-09
0.0005,9.77661e-10,4.24471e-09
0.00051,2.66993e-09,4.99718e-09
0.00052,1.98408e-09,7.402e-09
0.00053,-3.89691e-10,8.99339e-09
0.00054,-3.02402e-10,8.12659e-09
0.00055,1.84131e-11,7.39306e-09
0.00056,1.90718e-09,7.01926e-09
0.00057,4.24004e-09,8.55405e-09
0.00058,2.91134e-09,1.23403e-08
0.00059,1.08696e-09,1.4597e-08
0.0006,3.5816e-09,1.49095e-08
0.00061,1.17966e-09,1.77001e-08
0.00062,4.29866e-12,1.79408e-08
0.00063,-1.80658e-09,1.69933e-08
0.00064,-1.05945e-09,1.42852e-08
0.00065,-1.513e-09,1.24679e-08
0.00066,-1.01432e-09,1.02934e-08
0.00067,1.2113e-10,8.73303e-09
0.00068,-1.0218e-09,8.39086e-09
0.00069,7.18956e-10,6.92391e-09
0.0007,2.74483e-10,7.27554e-09
0.00071,2.39606e-09,7.16404e-09
0.00072,-1.51422e-09,9.18004e-09
0.00073,1.46865e-09,7.1788e-09
0.00074,1.32345e-10,8.2666e-09
0.00075,-2.19408e-09,7.96039e-09
0.00076,4.31081e-10,5.34399e-09
0.00077,1.62514e-09,5.49157e-09
0.00078,6.74938e-11,6.82537e-09
0.00079,-1.569e-09,6.53076e-09
0.0008,-2.07443e-09,4.61529e-09
0.00081,6.78113e-10,2.29602e-09
0.00082,7.84273e-10,2.85232e-09
0.00083,-2.31121e-10,3.48528e-09
0.00084,-3.48292e-09,3.06925e-09
0.00085,-1.47407e-09,-5.76498e-10
0.00086,-3.48426e-09,-2.01999e-09
0.00087,3.91518e-10,-5.39708e-09
0.00088,-4.11017e-10,-4.71924e-09
0.00089,-3.13206e-09,-4.87989e-09
0.0009,4.48189e-09,-7.75307e-09
0.00091,-1.97031e-10,-2.85987e-09
0.00092,1.01871e-09,-2.90518e-09
0.00093,-2.27103e-09,-1.73234e-09
0.00094,-1.86501e-09,-3.91147e-09
0.00095,9.13114e-12,-5.56897e-09
0.00096,-1.74854e-09,-5.2644e-09
0.00097,1.4149e-09,-6.73365e-09
0.00098,-5.0283e-10,-4.96152e-09
0.00099,2.42869e-09,-5.20114e-09
0.001,-1.12311e-09,-2.49652e-09
0.00101,1.29248e-09,-3.48718e-09
0.00102,3.60423e-10,-2.0097e-09
0.00103,3.02881e-10,-1.54266e-09
0.00104,3.01391e-09,-1.15794e-09
0.00105,-2.57572e-09,1.9174e-09
0.00106,2.03828e-09,-7.60041e-10
0.00107,-2.1505e-09,1.31856e-09
0.00108,-3.17175e-09,-9.01889e-10
0.00109,1.19484e-09,-4.0258e-09
0.0011,-5.58755e-09,-2.61738e-09
0.00111,2.24361e-09,-8.06608e-09
0.00112,2.48963e-09,-5.39454e-09
0.00113,1.17614e-09,-2.61873e-09
0.00114,-4.96504e-09,-1.30366e-09
0.00115,3.96997e-09,-6.19954e-09
0.00116,1.15379e-09,-1.90067e-09
0.00117,2.88627e-09,-6.46048e-10
0.00118,-2.58811e-09,2.2745e-09
0.00119,-4.84654e-09,-4.34274e-10
0.0012,2.97541e-09,-5.25778e-09
0.00121,9.22679e-10,-2.00343e-09
0.00122,1.65618e-09,-9.74465e-10
0.00123,2.51781e-10,7.33417e-10
0.00124,-2.92515e-10,9.46288e-10
0.00125,-2.3122e-10,6.03572e-10
0.00126,3.01251e-09,3.40331e-10
0.00127,-2.25981e-09,3.33479e-09
0.00128,1.58008e-09,8.98064e-10
0.00129,1.59513e-10,2.4305e-09
0.0013,3.27668e-10,2.46107e-09
0.00131,-2.47424e-11,2.65818e-09
0.00132,6.55537e-10,2.49241e-09
0.00133,-1.69389e-09,3.01573e-09
0.00134,-2.47804e-09,1.16185e-09
0.00135,-5.17531e-10,-1.37782e-09
0.00136,-1.3875e-09,-1.82226e-09
0.00137,5.14836e-09,-3.11309e-09
0.00138,1.13448e-09,2.20043e-09
0.00139,-1.27628e-10,3.21817e-09
0.0014,1.56353e-09,2.91981e-09
0.00141,-2.77277e-09,4.32844e-09
0.00142,-8.29174e-10,1.32604e-09
0.00143,-2.24771e-09,4.26519e-10
0.00144,6.87799e-10,-1.84382e-09
0.00145,4.00914e-10,-1.0582e-09
0.00146,-4.13832e-10,-6.01149e-10
0.00147,4.06154e-09,-9.83089e-10
0.00148,3.07847e-09,3.1306e-09
0.00149,-9.69472e-10,6.04299e-09
0.0015,2.8492e-09,4.75293e-09
0.00151,-9.30921e-10,7.34997e-09
0.00152,2.85296e-09,6.02912e-09
0.00153,1.84277e-09,8.56223e-09
0.00154,-2.889e-09,9.95077e-09
0.00155,1.09119e-09,6.53386e-09
0.00156,1.85979e-09,7.27842e-09
0.00157,1.522e-09,8.75208e-09
0.00158,-3.36594e-09,9.80977e-09
0.00159,-1.54932e-09,5.9234e-09
0.0016,-2.89422e-10,4.05983e-09
0.00161,-3.47192e-09,3.55503e-09
0.00162,1.90091e-09,-1.05492e-10
0.00163,4.80088e-10,1.80101e-09
0.00164,-9.54877e-11,2.18556e-09
0.00165,2.95307e-09,1.97412e-09
0.00166,6.33282e-10,4.82246e-09
0.00167,-1.99981e-09,5.1999e-09
0.00168,-5.09243e-09,2.92423e-09
0.00169,-4.39038e-10,-2.32334e-09
0.0017,1.32013e-09,-2.63912e-09
0.00171,3.49062e-10,-1.17898e-09
0.00172,-8.16134e-10,-7.67368e-10
0.00173,-2.4209e-11,-1.54279e-09
0.00174,9.58778e-10,-1.48515e-09
0.00175,1.8926e-09,-4.47585e-10
0.00176,1.07991e-09,1.46876e-09
0.00177,-1.01295e-09,2.47076e-09
0.00178,-2.50269e-10,1.32673e-09
0.00179,-6.98231e-11,1.00608e-09
0.0018,-3.45469e-10,8.82882e-10
0.00181,-2.92633e-11,4.90575e-10
0.00182,-1.24104e-09,4.35286e-10
0.00183,7.35824e-10,-8.28851e-10
0.00184,-9.9221e-11,-4.9055e-11
0.00185,-1.10907e-09,-1.45674e-10
0.00186,-4.2702e-09,-1.24702e-09
0.00187,-2.68458e-09,-5.45106e-09
0.00188,-7.09564e-10,-7.84646e-09
0.00189,1.98446e-09,-8.13975e-09
0.0019,5.33112e-11,-5.72346e-09
0.00191,-1.44623e-09,-5.36651e-09
0.00192,-5.00675e-10,-6.52804e-09
0.00193,1.14615e-09,-6.68239e-09
0.00194,3.89694e-10,-5.18173e-09
0.00195,-1.01072e-09,-4.51714e-09
0.00196,-8.09217e-11,-5.28822e-09
0.00197,-6.06668e-10,-5.08859e-09
0.00198,3.86972e-09,-5.4253e-09
0.00199,-2.07953e-09,-1.26776e-09
0.002,2.97545e-09,-3.28003e-09
0.00201,-2.54118e-09,-1.30569e-10
0.00202,6.01954e-09,-2.66483e-09
0.00203,-1.69286e-09,3.49609e-09
0.00204,-4.18133e-10,1.61776e-09
0.00205,1.34289e-09,1.1138e-09
0.00206,-2.95981e-09,2.3976e-09
0.00207,2.06258e-09,-6.89407e-10
0.00208,2.41935e-09,1.40975e-09
0.00209,4.93835e-10,3.75431e-09
0.0021,3.44201e-09,4.04898e-09
0.00211,2.73791e-09,7.27618e-09
0.00212,-9.26364e-10,9.62808e-09
0.00213,-5.15328e-09,8.19093e-09
0.00214,2.21933e-10,2.6031e-09
0.00215,2.82549e-09,2.68694e-09
0.00216,5.66766e-09,5.36988e-09
0.00217,1.57901e-09,1.07527e-08
0.00218,2.28297e-09,1.17612e-08
0.00219,2.76013e-10,1.34202e-08
0.0022,-1.19723e-11,1.29843e-08
0.00221,-1.00501e-09,1.22835e-08
0.00222,-8.86652e-10,1.06268e-08
0.00223,-6.9595e-10,9.1764e-09
0.00224,-1.0767e-09,7.99363e-09
0.00225,4.02397e-10,6.49285e-09
0.00226,-2.22655e-09,6.55079e-09
0.00227,-2.84104e-09,3.97671e-09
0.00228,-7.22621e-10,9.24702e-10
0.00229,7.63609e-10,1.53024e-10
0.0023,6.03485e-10,9.08515e-10
0.00231,-1.33939e-09,1.4638e-09
0.00232,1.42886e-10,4.67575e-11
0.00233,2.27412e-09,1.87163e-10
0.00234,-3.57548e-09,2.45135e-09
0.00235,3.37959e-09,-1.25418e-09
0.00236,-1.99749e-09,2.19194e-09
0.00237,-2.78034e-09,7.81721e-11
0.00238,-7.12103e-10,-2.70631e-09
0.00239,-3.71227e-09,-3.27484e-09
0.0024,2.43524e-09,-6.81337e-09
0.00241,-3.15224e-09,-4.01668e-09
0.00242,-3.1914e-09,-6.95583e-09
0.00243,-6.82454e-10,-9.77821e-09
0.00244,1.99881e-09,-9.94191e-09
0.00245,-3.10083e-11,-7.41567e-09
0.00246,-1.95041e-09,-7.05326e-09
0.00247,-3.5804e-10,-8.62948e-09
0.00248,-9.02415e-10,-8.52971e-09
0.00249,-1.4684e-09,-8.97961e-09
0.0025,-1.21013e-09,-9.97163e-09
0.00251,-3.55108e-09,-1.06527e-08
0.00252,4.8407e-10,-1.36387e-08
0.00253,2.41922e-09,-1.24311e-08
0.00254,2.73253e-11,-9.35235e-09
0.00255,2.45196e-09,-8.82887e-09
0.00256,2.78748e-10,-5.90852e-09
0.00257,1.17907e-09,-5.31632e-09
0.00258,2.04197e-09,-3.85521e-09
0.00259,2.0232e-10,-1.60871e-09
0.0026,-1.85045e-10,-1.32105e-09
0.00261,-2.06718e-09,-1.43601e-09
0.00262,3.91823e-10,-3.42701e-09
0.00263,-1.46563e-11,-2.85338e-09
0.00264,-2.31541e-09,-2.71666e-09
0.00265,3.48257e-10,-4.88794e-09
0.00266,-1.1723e-10,-4.28037e-09
0.00267,1.68427e-09,-4.17052e-09
