0,-2.73996e-09,0
1e-05,1.55701e-09,-2.73996e-09
2e-05,8.2991e-10,-1.03759e-09
3e-05,-1.27442e-09,-1.52638e-10
4e-05,4.521e-11,-1.41896e-09
5e-05,1.11979e-09,-1.29847e-09
6e-05,-2.39142e-09,-1.09791e-10
7e-05,-5.20345e-10,-2.49538e-09
8e-05,2.71815e-09,-2.88335e-09
9e-05,-5.7381e-10,-1.22333e-11
0.0001,-3.31074e-09,-5.85394e-10
0.00011,-3.39446e-09,-3.86507e-09
0.00012,-2.35382e-10,-7.05449e-09
0.00013,3.40287e-09,-6.91562e-09
0.00014,1.67603e-09,-3.14586e-09
0.00015,-2.43432e-10,-1.30294e-09
0.00016,2.7698e-09,-1.47725e-09
0.00017,2.42832e-09,1.37092e-09
0.00018,3.60773e-10,3.7265e-09
0.00019,-1.4215e-09,3.88958e-09
0.0002,5.2632e-09,2.26173e-09
0.00021,-3.69773e-10,7.40494e-09
0.00022,8.4094e-10,6.64233e-09
0.00023,-1.76397e-09,7.13088e-09
0.00024,9.70611e-10,4.9886e-09
0.00025,3.05617e-09,5.69456e-09
0.00026,-2.62086e-09,8.44863e-09
0.00027,-1.2471e-10,5.37955e-09
0.00028,-3.66396e-09,4.96945e-09
0.00029,-4.09739e-10,1.04185e-09
0.0003,1.4875e-09,5.76843e-10
0.00031,-9.34019e-10,2.03374e-09
0.00032,1.04094e-09,9.91827e-10
0.00033,-1.28529e-09,1.98015e-09
0.00034,-3.24081e-09,5.89813e-10
0.00035,4.20425e-09,-2.68228e-09
0.00036,1.41065e-09,1.66426e-09
0.00037,-3.98726e-10,2.98662e-09
0.00038,1.28742e-09,2.42945e-09
0.00039,4.00936e-09,3.58798e-09
0.0004,-1.05034e-09,7.40699e-09
0.00041,-1.77527e-09,5.9637e-09
0.00042,-8.21883e-11,3.87204e-09
0.00043,1.32205e-09,3.58444e-09
0.00044,8.95977e-10,4.71633e-09
0.00045,2.09935e-09,5.36209e-09
0.00046,-5.71814e-10,7.17698e-09
0.00047,-5.874e-10,6.22442e-09
0.00048,-2.7493e-10,5.3068e-09
0.00049,-1.43652e-09,4.75034e-09
0.0005,2.15778e-09,3.06181e-09
0.00051,-5.04689e-10,5.05716e-09
0.00052,-7.61894e-10,4.28418e-09
0.00053,-1.22987e-09,3.295e-09
0.00054,-1.11968e-09,1.89032e-09
0.00055,-6.4967e-11,6.70355e-10
0.00056,7.23392e-10,5.69825e-10
0.00057,2.88857e-09,1.26299e-09
0.00058,1.52357e-09,4.08456e-09
0.00059,-1.94397e-09,5.39144e-09
0.0006,-6.1658e-10,3.16144e-09
0.00061,1.38739e-09,2.37714e-09
0.00062,2.34824e-09,3.63841e-09
0.00063,1.84016e-09,5.79363e-09
0.00064,-1.83099e-09,7.32643e-09
0.00065,-1.71412e-09,5.10675e-09
0.00066,5.63476e-10,3.12171e-09
0.00067,1.14025e-09,3.51958e-09
0.00068,-7.9048e-10,4.47311e-09
0.00069,2.98748e-09,3.44533e-09
0.0007,2.55658e-09,6.25003e-09
0.00071,9.83033e-10,8.47503e-09
0.00072,1.81735e-09,9.00845e-09
0.00073,2.15042e-09,1.03479e-08
0.00074,1.70112e-09,1.19493e-08
0.00075,-9.68768e-10,1.30165e-08
0.00076,2.01093e-09,1.13572e-08
0.00077,-2.22489e-09,1.27656e-08
0.00078,4.54951e-09,9.86349e-09
0.00079,2.246e-09,1.38897e-08
0.0008,4.37264e-09,1.53989e-08
0.00081,1.82277e-09,1.89546e-08
0.00082,-1.95699e-09,1.97718e-08
0.00083,1.87379e-09,1.67659e-08
0.00084,8.98905e-10,1.77502e-08
0.00085,9.17855e-10,1.77074e-08
0.00086,1.24105e-09,1.76859e-08
0.00087,3.14512e-09,1.79886e-08
0.00088,1.07422e-09,2.01794e-08
0.00089,2.46013e-09,2.01831e-08
0.0009,1.12128e-09,2.15725e-08
0.00091,1.11438e-09,2.15493e-08
0.00092,-5.14457e-10,2.15205e-08
0.00093,-1.17429e-10,1.98643e-08
0.00094,3.39966e-11,1.86931e-08
0.00095,1.42982e-10,1.77354e-08
0.00096,-2.09512e-09,1.69374e-08
0.00097,2.77867e-09,1.39438e-08
0.00098,-4.63205e-10,1.59827e-08
0.00099,-7.82184e-11,1.46716e-08
0.001,1.98444e-09,1.3815e-08
0.00101,-9.33999e-10,1.50665e-08
0.00102,9.75339e-10,1.33332e-08
0.00103,4.72309e-10,1.36012e-08
0.00104,8.82181e-10,1.3352e-08
0.00105,-1.341e-09,1.35258e-08
0.00106,-5.78172e-09,1.14672e-08
0.00107,-2.79973e-09,5.07716e-09
0.00108,-1.9715e-09,2.00808e-09
0.00109,-1.29671e-09,-6.99557e-11
0.0011,-2.88466e-09,-1.36295e-09
0.00111,2.36365e-09,-4.17531e-09
0.00112,-1.09882e-09,-1.59015e-09
0.00113,-2.1171e-09,-2.60461e-09
0.00114,2.43559e-09,-4.58353e-09
0.00115,-2.75357e-09,-1.90478e-09
0.00116,6.18505e-10,-4.55729e-09
0.00117,-3.00232e-09,-3.69702e-09
0.00118,-3.37058e-09,-6.50321e-09
0.00119,1.18079e-09,-9.52878e-09
0.0012,3.37501e-11,-7.84247e-09
0.00121,1.66377e-09,-7.39266e-09
0.00122,1.95137e-10,-5.33669e-09
